"40","http://cdn1.vox-cdn.com/assets/4396287/afghanistan_taliban_ethnicity_map_crop2.jpg","1"
"41","http://cdn0.vox-cdn.com/assets/4232335/afghanistan_war_le_monde.jpg","1"
"42","http://cdn0.vox-cdn.com/assets/4232359/saudi_arabia_early_1900s.gif","1"
"43","http://cdn3.vox-cdn.com/assets/4232375/Oil_and_Gas_Infrastructure_Persian_Gulf__large_.gif","1"
"44","http://cdn0.vox-cdn.com/assets/4396257/Strait_of_Hormuz_oil_FT_crop.jpg","1"
"45","http://cdn0.vox-cdn.com/assets/4232407/global-shipping-lanes-map.png","1"
"46","http://cdn2.vox-cdn.com/assets/4399741/Baghdad_change_2005_2007_crop2.jpg","1"
"47","http://cdn0.vox-cdn.com/assets/4396023/kurdistan_crop.jpg","1"
"48","http://cdn2.vox-cdn.com/assets/4396135/sunni-shia-kurd_state_crop.jpg","1"
"49","http://cdn3.vox-cdn.com/assets/4400101/libya_post-qaddafi_arms_and_population_flow_crop2.jpg","1"
"50","http://cdn1.vox-cdn.com/assets/4400181/internet_twitter_tall-1.jpg","1"
"51","http://cdn1.vox-cdn.com/assets/4238583/middle_east_night_sky.jpg","1"
"52","http://cdn0.vox-cdn.com/uploads/chorus_image/image/31939729/149359008.0_standard_1280.0.jpg","1"
"53","http://cdn0.vox-cdn.com/uploads/chorus_image/image/31654917/175773506.0_standard_1280.0.jpg","1"
"54","http://cdn1.vox-cdn.com/uploads/chorus_image/image/32565781/487322813.0_standard_1280.0.jpg","1"
"55","http://static.chartbeat.com/js/chartbeat.js","1"
"56","http://ping.chartbeat.net/ping?h=vox.com&p=%2Fa%2Fmaps-explain-the-middle-east&u=BClAvKDyLZf8DvB4Ww&d=vox.com&g=2724&n=0&f=f0001&c=0&x=22283&m=22283&y=22731&o=1349&w=282&j=45&R=1&W=0&I=0&E=0&e=0&r=&t=BCFttRCiGGyodBR0pdsSyORY7n&V=65&i=40%20maps%20that%20explain%20the%20Middle%20East&tz=-330&sn=1&_","1"
"57","http://ping.chartbeat.net/ping?h=vox.com&p=%2Fa%2Fmaps-explain-the-middle-east&u=BClAvKDyLZf8DvB4Ww&d=vox.com&g=2724&n=0&f=f0001&c=0.25&x=22283&m=22283&y=22731&o=1349&w=282&j=30&R=1&W=0&I=0&E=5&e=5&r=&t=BCFttRCiGGyodBR0pdsSyORY7n&V=65&tz=-330&sn=2&_","1"
"58","http://ping.chartbeat.net/ping?h=vox.com&p=%2Fa%2Fmaps-explain-the-middle-east&u=BClAvKDyLZf8DvB4Ww&d=vox.com&g=2724&n=0&f=f0001&c=0.5&x=22283&m=22283&y=22731&o=1349&w=282&j=45&R=0&W=0&I=1&E=5&e=0&r=&t=BCFttRCiGGyodBR0pdsSyORY7n&V=65&tz=-330&sn=3&_","1"
"59","http://ping.chartbeat.net/ping?h=vox.com&p=%2Fa%2Fmaps-explain-the-middle-east&u=BClAvKDyLZf8DvB4Ww&d=vox.com&g=2724&n=0&f=f0001&c=1&x=22283&m=22283&y=22731&o=1349&w=282&j=30&R=1&W=0&I=0&E=10&e=5&r=&t=BCFttRCiGGyodBR0pdsSyORY7n&V=65&tz=-330&sn=4&_","1"
"60","http://ping.chartbeat.net/ping?h=vox.com&p=%2Fa%2Fmaps-explain-the-middle-east&u=BClAvKDyLZf8DvB4Ww&d=vox.com&g=2724&n=0&f=f0001&c=1.25&x=22283&m=22283&y=22731&o=1349&w=282&j=45&R=0&W=0&I=1&E=10&e=0&r=&t=BCFttRCiGGyodBR0pdsSyORY7n&V=65&tz=-330&sn=5&_","1"
