"cdn.jsdelivr.net","37","http://cdn.jsdelivr.net/jquery.unveiljs/1.3.0/jquery.unveil.min.js"
"edge.quantserve.com","33","http://edge.quantserve.com/quant.js"
"www.google-analytics.com","79","http://www.google-analytics.com/analytics.js"
"b.scorecardresearch.com","90","http://b.scorecardresearch.com/beacon.js"
"pixel.quantserve.com","92","http://pixel.quantserve.com/pixel;r=294631487;a=p-d9vfr8QTWnv1E;fpan=0;fpa=P0-1662489455-1435504295020;ns=0;ce=1;cm=;je=0;sr=1366x768x24;enc=n;dst=0;et=1442243526578;tzo=-330;ref=;url=http%3A%2F%2Fwww.vox.com%2Fa%2Fmaps-explain-the-middle-east;ogl=site_name.Vox%252Ecom%2Ctype.article%2Ctitle.40%20maps%20that%20explain%20the%20Middle%20East%2Cimage.http%3A%2F%2Fcdn2%252Evox-cdn%252Ecom%2Fuploads%2Fchorus_image%2Fimage%2F32283247%2F40maps_Middle_East_L%2Cdescription.These%20maps%20are%20crucial%20for%20understanding%20the%20region's%20history%252C%20its%20present%252C%20and%20%2Curl.http%3A%2F%2Fwww%252Evox%252Ecom%2Fa%2Fmaps-explain-the-middle-east"
"cdn1.vox-cdn.com","3","http://cdn1.vox-cdn.com/assets/4231075/sunni_shia_nasr.jpg"
"cdn1.vox-cdn.com","3","http://cdn1.vox-cdn.com/assets/4400181/internet_twitter_tall-1.jpg"
"cdn1.vox-cdn.com","3","http://cdn1.vox-cdn.com/assets/4231067/arab_dialects.png"
"cdn1.vox-cdn.com","48","http://cdn1.vox-cdn.com/assets/4231067/arab_dialects.png"
"cdn1.vox-cdn.com","111","http://cdn1.vox-cdn.com/assets/4397351/weighted_muslim_populatiojs_crop-2.jpg"
"cdn1.vox-cdn.com","111","http://cdn1.vox-cdn.com/assets/4397351/weighted_muslim_populatiojs_crop-2.jpg"
"cdn1.vox-cdn.com","126","http://cdn1.vox-cdn.com/assets/4396287/afghanistan_taliban_ethnicity_map_crop2.jpg"
"cdn1.vox-cdn.com","138","http://cdn1.vox-cdn.com/uploads/chorus_image/image/32565781/487322813.0_standard_1280.0.jpg"
"cdn1.vox-cdn.com","139","http://cdn1.vox-cdn.com/assets/4238583/middle_east_night_sky.jpg"
"static.chartbeat.com","167","http://static.chartbeat.com/js/chartbeat.js"
"ping.chartbeat.net","170","http://ping.chartbeat.net/ping?h=vox.com&p=%2Fa%2Fmaps-explain-the-middle-east&u=BClAvKDyLZf8DvB4Ww&d=vox.com&g=2724&n=0&f=f0001&c=0&x=22283&m=22283&y=22731&o=1349&w=282&j=45&R=1&W=0&I=0&E=0&e=0&r=&t=BCFttRCiGGyodBR0pdsSyORY7n&V=65&i=40%20maps%20that%20explain%20the%20Middle%20East&tz=-330&sn=1&_"
"ping.chartbeat.net","170","http://ping.chartbeat.net/ping?h=vox.com&p=%2Fa%2Fmaps-explain-the-middle-east&u=BClAvKDyLZf8DvB4Ww&d=vox.com&g=2724&n=0&f=f0001&c=0.25&x=22283&m=22283&y=22731&o=1349&w=282&j=30&R=1&W=0&I=0&E=5&e=5&r=&t=BCFttRCiGGyodBR0pdsSyORY7n&V=65&tz=-330&sn=2&_"
